restaurant_id,restaurant_name,cuisine,city,state,address,phone_number,email,delivery_available,seating_capacity,opening_hours,has_wifi,has_outdoor_seating,payment_methods,parking_available,alcohol_served,reservation_required,music_type,health_rating,has_kids_menu
9000000340,Noble and Sons Kitchen,Chinese,East Lanceborough,Colorado,66895 Evans Station Apt. 765,(600) 276-5705,nobleandsonskitchen@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,No,"Cash, Credit Card",No,Yes,Yes,Pop,94,No
9000000341,"Morris, Cervantes and Erickson Cafe",Vegan,Craneton,Delaware,165 Williams Burg Apt. 182,(700) 793-1810,morriscervantesandericksoncafe@gmail.com,No,20,10:00 AM - 10:00 PM,No,Yes,Cash Only,Yes,No,Yes,Instrumental,91,No
9000000342,Pearson Group Bistro,French,Gregoryview,South Carolina,77946 Fisher River Suite 116,(578) 753-6679,pearsongroupbistro@gmail.com,Yes,100,12:00 PM - 9:00 PM,No,Yes,All Methods,No,No,No,Jazz,89,Yes
9000000343,"Zuniga, Beck and Nguyen Bar",American,West David,Virginia,83980 Mark Points,(686) 288-8771,zunigabeckandnguyenbar@gmail.com,Yes,40,7:00 AM - 3:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Pop,98,No
9000000344,Sampson-Macias Bistro,Japanese,Bryanland,Alabama,28185 Taylor Mission,(511) 822-1765,sampson-maciasbistro@gmail.com,Yes,20,11:00 AM - 11:00 PM,Yes,Yes,Credit Card Only,Yes,Yes,No,Live,92,No
9000000345,Green-Sanchez Cafe,Indian,West Nicole,Wisconsin,771 Ward Cove Suite 491,(898) 218-4138,green-sanchezcafe@gmail.com,No,100,9:00 AM - 5:00 PM,No,No,Cash Only,No,No,No,Jazz,84,No
9000000346,Daniel Group Diner,Mexican,Bowmanton,Texas,226 Mcclure Meadows,(310) 593-4889,danielgroupdiner@gmail.com,Yes,100,11:00 AM - 11:00 PM,No,No,All Methods,No,No,Yes,Live,80,No
9000000347,Keller PLC Diner,Vegan,Tateland,North Dakota,608 Duncan Crescent Apt. 338,(749) 408-9032,kellerplcdiner@gmail.com,No,60,7:00 AM - 3:00 PM,Yes,No,Cash Only,Yes,No,No,Jazz,86,Yes
9000000348,Obrien Inc Grill,French,Stephanieside,Ohio,4295 Lewis Village Suite 766,(716) 213-4789,obrienincgrill@gmail.com,Yes,40,11:00 AM - 11:00 PM,Yes,No,"Google Pay, Cash",Yes,Yes,Yes,Live,89,Yes
9000000349,Gibson-Alexander Bistro,Greek,Kingtown,,048 April Land Apt. 889,(311) 368-4384,gibson-alexanderbistro@gmail.com,Yes,80,8:00 AM - 4:00 PM,No,Yes,Cash Only,Yes,Yes,No,Jazz,89,No
9000000350,"Bernard, Garcia and Gray Bistro",Italian,South Joshua,North Dakota,39145 Johnson Shoal,(688) 922-7751,bernardgarciaandgraybistro@gmail.com,Yes,60,10:00 AM - 10:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,98,No
9000000351,Grant-Collins Bistro,Thai,South Kendraview,South Carolina,79507 Angela Avenue,(467) 809-5317,grant-collinsbistro@gmail.com,Yes,100,9:00 AM - 5:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,No,No,None,87,Yes
9000000352,Wood-Park Bistro,Indian,Elizabethchester,Minnesota,55567 Anderson Branch,(254) 866-1912,wood-parkbistro@gmail.com,No,80,11:00 AM - 11:00 PM,Yes,Yes,Credit Card Only,No,No,No,None,96,No
9000000353,Hayes Inc Cafe,Mexican,Kennedyhaven,Oklahoma,32850 Melton Hills,(215) 280-6793,hayesinccafe@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,Yes,Credit Card Only,No,No,Yes,None,91,Yes
9000000354,Williams-Thomas Diner,Chinese,New Karenport,Texas,529 Swanson Cape,(577) 935-7227,williams-thomasdiner@gmail.com,No,40,7:00 AM - 3:00 PM,No,No,"Google Pay, Cash",No,No,Yes,Live,84,Yes
9000000355,Hines PLC Bistro,Indian,East Natalie,Indiana,58009 Wolfe Creek Apt. 703,(385) 804-3069,hinesplcbistro@gmail.com,Yes,40,9:00 AM - 5:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,Yes,Yes,Jazz,92,No
9000000356,Fischer Inc Diner,Vegan,South Jason,Hawaii,360 Marie Hollow Suite 101,(567) 522-7567,fischerincdiner@gmail.com,No,40,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card",No,Yes,No,Live,94,No
9000000357,Anderson-Anderson Diner,Vegan,Jamesland,Virginia,14281 Mary Street Apt. 974,(984) 985-1598,anderson-andersondiner@gmail.com,No,80,12:00 PM - 9:00 PM,No,Yes,All Methods,Yes,No,Yes,Pop,80,No
9000000358,"Goodman, Hughes and Miller Cafe",American,Myersville,,0318 Joseph Dale,(375) 615-5467,goodmanhughesandmillercafe@gmail.com,No,40,8:00 AM - 4:00 PM,Yes,Yes,"Credit Card, Google Pay",Yes,No,Yes,Pop,99,No
9000000359,Smith-Yates Grill,American,Ginamouth,Iowa,001 Love Roads Apt. 035,(876) 617-6894,smith-yatesgrill@gmail.com,Yes,100,9:00 AM - 5:00 PM,Yes,No,"Google Pay, Cash",No,No,Yes,None,99,No
9000000360,"Austin, Graves and Chen Kitchen",Chinese,Websterview,Arizona,353 Linda Island,(342) 320-4151,austingravesandchenkitchen@gmail.com,Yes,60,11:00 AM - 11:00 PM,No,No,All Methods,No,Yes,Yes,Jazz,94,No
9000000361,"Wolf, Berger and Smith Bistro",Chinese,Port Melissa,Indiana,66944 Bailey Stream Suite 459,(503) 507-4368,wolfbergerandsmithbistro@gmail.com,No,80,9:00 AM - 5:00 PM,Yes,Yes,"Credit Card, Google Pay",Yes,No,No,Instrumental,81,Yes
9000000362,Grant PLC Grill,Mexican,North Edwardfort,Virginia,726 Christopher Ways Apt. 254,(227) 777-3084,grantplcgrill@gmail.com,Yes,100,10:00 AM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",Yes,No,No,Pop,94,Yes
9000000363,Thomas LLC Kitchen,Italian,West Deannaborough,Mississippi,00826 Strickland Burgs Suite 154,(418) 801-5136,thomasllckitchen@gmail.com,No,80,8:00 AM - 4:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Instrumental,92,Yes
9000000364,Miller-Gonzalez Bar,French,Torresstad,Delaware,36997 George Square,(869) 756-5710,miller-gonzalezbar@gmail.com,Yes,60,10:00 AM - 10:00 PM,Yes,Yes,All Methods,Yes,Yes,Yes,Jazz,99,No
9000000365,"White, Martin and Jones Bar",Japanese,Taylorberg,California,274 Woodward Parkways Apt. 142,(211) 490-2987,whitemartinandjonesbar@gmail.com,Yes,80,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,Yes,No,Jazz,94,No
9000000366,Martin LLC Cafe,Greek,Sparksborough,Arizona,48837 Lamb Land,(616) 558-9288,martinllccafe@gmail.com,No,60,11:00 AM - 11:00 PM,No,No,Credit Card Only,Yes,Yes,Yes,None,84,Yes
9000000367,"Lam, Blankenship and Foster Cafe",Chinese,East Mary,Ohio,423 Walker Square Apt. 819,(603) 572-2021,lamblankenshipandfostercafe@gmail.com,Yes,100,9:00 AM - 5:00 PM,No,Yes,Credit Card Only,Yes,No,Yes,Pop,96,No
9000000368,Moon-Lee Kitchen,Chinese,North Paigemouth,Nevada,424 Phillip Vista Apt. 532,(519) 477-7734,moon-leekitchen@gmail.com,Yes,80,8:00 AM - 4:00 PM,Yes,Yes,All Methods,No,Yes,Yes,Jazz,83,No
9000000369,"Lee, Sawyer and Williams Bar",Mexican,North Laura,Vermont,672 Franco Mission Suite 527,(412) 588-6333,leesawyerandwilliamsbar@gmail.com,No,20,7:00 AM - 3:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,No,Live,86,Yes
9000000370,Castillo Inc Grill,Italian,Stevenborough,Tennessee,09522 Christopher Trail Apt. 562,(995) 282-7444,castilloincgrill@gmail.com,No,20,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,Yes,No,Instrumental,80,Yes
9000000371,Thompson-Vasquez Cafe,American,Lake Dana,Nebraska,957 Kevin Motorway,(295) 743-2758,thompson-vasquezcafe@gmail.com,Yes,60,9:00 AM - 5:00 PM,No,Yes,"Cash, Credit Card",Yes,Yes,No,Live,97,Yes
9000000372,Fox Group Grill,French,Wheelerfurt,,11113 Blair Land Apt. 887,(810) 727-4415,foxgroupgrill@gmail.com,No,40,8:00 AM - 4:00 PM,No,No,Cash Only,No,Yes,No,None,96,Yes
9000000373,"Taylor, Huffman and Garcia Bistro",Chinese,New David,Georgia,72299 Jessica Circles,(765) 936-9192,taylorhuffmanandgarciabistro@gmail.com,No,40,10:00 AM - 10:00 PM,Yes,Yes,"Google Pay, Cash",No,No,Yes,Instrumental,82,Yes
9000000374,Price Ltd Bistro,Chinese,Branchton,South Dakota,2107 William Square Apt. 454,(592) 289-4133,priceltdbistro@gmail.com,Yes,80,11:00 AM - 11:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,No,Instrumental,80,Yes
9000000375,Cannon-Phelps Bistro,Greek,North Vincent,Colorado,61922 Donald Manor,(841) 426-7881,cannon-phelpsbistro@gmail.com,No,80,11:00 AM - 11:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,Yes,No,Pop,82,No
9000000376,Alvarado-Sellers Bistro,Italian,Oliviaville,Louisiana,76145 Jacob Neck,(972) 795-7731,alvarado-sellersbistro@gmail.com,Yes,80,12:00 PM - 9:00 PM,Yes,No,Cash Only,No,No,Yes,Jazz,89,No
9000000377,Nichols Ltd Bistro,Japanese,North Jennifer,Iowa,5457 Mallory Walk,(386) 694-6077,nicholsltdbistro@gmail.com,Yes,100,7:00 AM - 3:00 PM,Yes,Yes,"Cash, Credit Card",Yes,Yes,No,Live,81,No
9000000378,Hanson-Shepard Bistro,Mexican,East Reginaldmouth,Louisiana,7042 Nicholas Station,(371) 214-3641,hanson-shepardbistro@gmail.com,Yes,40,9:00 AM - 5:00 PM,Yes,Yes,"Credit Card, Google Pay",No,Yes,Yes,None,88,No
9000000379,"Le, Matthews and Braun Bistro",Italian,Matthewfort,Connecticut,9365 Sandra Springs Apt. 136,(522) 931-5887,lematthewsandbraunbistro@gmail.com,No,100,8:00 AM - 4:00 PM,Yes,No,Cash Only,Yes,Yes,Yes,Jazz,95,No
9000000380,Cook Ltd Grill,Chinese,West Timbury,New York,05821 Nancy Manors Suite 212,(856) 220-3684,cookltdgrill@gmail.com,No,40,12:00 PM - 9:00 PM,No,No,"Google Pay, Cash",No,No,No,Pop,93,No
9000000381,Rocha Ltd Diner,Japanese,East Rachel,Georgia,807 Jeffrey Center,(986) 646-8318,rochaltddiner@gmail.com,Yes,20,10:00 AM - 10:00 PM,No,No,"Cash, Credit Card, Apple Pay",No,No,Yes,Pop,87,No
9000000382,"Fisher, Bryant and Hall Cafe",Greek,Debramouth,Arizona,66612 Kevin Crossing Apt. 096,(531) 941-9097,fisherbryantandhallcafe@gmail.com,No,100,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,Instrumental,89,Yes
9000000383,"Turner, Huber and Fox Bar",American,West Michelleside,South Dakota,72624 Shelly River,(487) 816-9192,turnerhuberandfoxbar@gmail.com,Yes,100,7:00 AM - 3:00 PM,Yes,No,Credit Card Only,Yes,Yes,Yes,None,89,No
9000000384,Benson-Morrison Bistro,American,Jeremyborough,New York,67104 Robert Knoll Apt. 404,(475) 951-9594,benson-morrisonbistro@gmail.com,Yes,100,8:00 AM - 4:00 PM,Yes,Yes,"Cash, Credit Card",No,Yes,No,Instrumental,96,Yes
9000000385,"Ward, Rivera and Casey Grill",Indian,Lake Erikastad,Rhode Island,004 Jonathan Radial Suite 205,(980) 687-2664,wardriveraandcaseygrill@gmail.com,No,20,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card",No,Yes,Yes,Jazz,81,Yes
9000000386,Nixon-Lewis Cafe,Indian,Lake Brittany,Oregon,5632 Amber Curve,(315) 768-3705,nixon-lewiscafe@gmail.com,Yes,80,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card",No,Yes,No,Jazz,95,Yes
9000000387,"Lambert, Goodwin and Hickman Kitchen",Vegan,Lake Williamburgh,Alaska,9491 Guerrero Courts,(729) 348-6004,lambertgoodwinandhickmankitchen@gmail.com,No,60,7:00 AM - 3:00 PM,Yes,No,"Cash, Credit Card",No,Yes,No,None,84,Yes
9000000388,Williams Ltd Bistro,Indian,Smithfort,Oregon,935 Sharon Club Suite 434,(710) 607-7834,williamsltdbistro@gmail.com,No,20,11:00 AM - 11:00 PM,No,No,Cash Only,No,No,No,None,92,Yes
9000000389,"Hicks, King and Harrison Bistro",Italian,North Katherine,Indiana,7915 Ryan Falls,(780) 782-8869,hickskingandharrisonbistro@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,No,All Methods,No,No,Yes,None,98,No
9000000390,"Davis, Price and Patel Kitchen",American,Lake Russellstad,Mississippi,31056 Samuel Square,(203) 461-8713,davispriceandpatelkitchen@gmail.com,No,20,10:00 AM - 10:00 PM,Yes,No,Cash Only,No,No,No,None,93,Yes
9000000391,"Booker, Garcia and Howard Cafe",American,Kevinland,Pennsylvania,5211 Hubbard Lodge,(225) 998-9758,bookergarciaandhowardcafe@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,No,No,None,85,No
9000000392,"Ross, Palmer and Carpenter Kitchen",Thai,Wolfville,Maryland,715 Anna Cove,(646) 795-8622,rosspalmerandcarpenterkitchen@gmail.com,Yes,40,9:00 AM - 5:00 PM,No,No,Credit Card Only,Yes,No,No,Pop,80,Yes
9000000393,"Anderson, Henson and Harris Kitchen",Mexican,Bradyborough,Indiana,469 Hayes Expressway Suite 733,(678) 917-1392,andersonhensonandharriskitchen@gmail.com,No,60,10:00 AM - 10:00 PM,No,No,Cash Only,No,Yes,Yes,Instrumental,98,No
9000000394,Ferguson-Peters Bistro,Vegan,Padillamouth,Maryland,80470 Calvin Port,(453) 545-8668,ferguson-petersbistro@gmail.com,Yes,40,10:00 AM - 10:00 PM,Yes,Yes,"Cash, Credit Card",No,No,No,Pop,89,Yes
9000000395,King-Rivas Kitchen,Greek,West Sherry,Oregon,6291 Kennedy Shoals,(520) 566-9151,king-rivaskitchen@gmail.com,Yes,80,11:00 AM - 11:00 PM,No,No,"Credit Card, Google Pay",Yes,No,No,None,96,No
9000000396,Smith LLC Bistro,Vegan,Lake Shane,Iowa,95966 Adam Road Suite 807,(733) 756-5222,smithllcbistro@gmail.com,No,100,9:00 AM - 5:00 PM,No,Yes,"Cash, Credit Card",No,Yes,Yes,Live,94,No
9000000397,"Adams, Gutierrez and Reyes Kitchen",Thai,Alvaradostad,Georgia,6029 Wallace Street,(364) 727-8243,adamsgutierrezandreyeskitchen@gmail.com,Yes,80,12:00 PM - 9:00 PM,Yes,No,Cash Only,Yes,Yes,No,None,88,Yes
9000000398,Ramirez Group Cafe,Indian,Lake Ryan,Arkansas,27263 Timothy Shoal Apt. 906,(310) 375-5651,ramirezgroupcafe@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,Yes,"Cash, Credit Card",No,No,Yes,Live,91,No
9000000399,Vega PLC Diner,Greek,West Eric,Montana,41633 Hall Cliff,(465) 828-6851,vegaplcdiner@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",No,Yes,Yes,Live,80,Yes
9000000400,Ayers Ltd Kitchen,Chinese,Robertview,Vermont,252 Boyd Expressway Apt. 690,(468) 508-8733,ayersltdkitchen@gmail.com,Yes,80,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",No,No,No,None,96,Yes
9000000401,Rubio LLC Grill,Japanese,Ericmouth,Arizona,08095 Jenna Court Suite 605,(229) 537-7129,rubiollcgrill@gmail.com,No,20,12:00 PM - 9:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,Yes,Instrumental,87,Yes
9000000402,Patterson-Walker Diner,French,Morganfurt,Tennessee,8069 Michael Row,(318) 999-9362,patterson-walkerdiner@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,No,"Google Pay, Cash",No,No,Yes,Instrumental,96,Yes
9000000403,Hopkins and Sons Kitchen,Chinese,Robinview,Oregon,551 Carpenter Road,(710) 784-5577,hopkinsandsonskitchen@gmail.com,No,60,10:00 AM - 10:00 PM,Yes,No,All Methods,Yes,No,Yes,None,100,Yes
9000000404,Barnett LLC Diner,Italian,Port Danatown,Alabama,702 Matthews Mission,(306) 858-6928,barnettllcdiner@gmail.com,No,20,1:00 PM - 10:00 PM,No,Yes,Credit Card Only,No,Yes,No,None,96,Yes
9000000405,"Wright, Fowler and Hicks Grill",Indian,Kinghaven,Washington,838 Maldonado Pines,(361) 555-1279,wrightfowlerandhicksgrill@gmail.com,No,100,8:00 AM - 4:00 PM,Yes,Yes,All Methods,No,No,No,Live,82,No
9000000406,Barnes-Cruz Kitchen,Mexican,New Joshualand,Kansas,1675 Olson Pike,(525) 678-7673,barnes-cruzkitchen@gmail.com,No,40,1:00 PM - 10:00 PM,No,Yes,Cash Only,Yes,No,Yes,None,82,No
9000000407,Hubbard Inc Bar,Vegan,Lake Brianbury,North Carolina,770 Paul View,(272) 732-2158,hubbardincbar@gmail.com,No,20,8:00 AM - 4:00 PM,No,No,"Credit Card, Apple Pay",No,No,No,None,96,No
9000000408,Arellano Group Grill,Mexican,Wilsonshire,Alaska,2313 Elliott Key,(522) 429-2516,arellanogroupgrill@gmail.com,No,100,11:00 AM - 11:00 PM,Yes,No,"Credit Card, Google Pay",Yes,Yes,Yes,Live,86,Yes
9000000409,White-Reeves Bistro,Mexican,Wandaville,New Mexico,002 Kennedy Walk,(392) 296-2226,white-reevesbistro@gmail.com,No,60,11:00 AM - 11:00 PM,No,No,"Google Pay, Cash",Yes,No,Yes,Pop,99,No
9000000410,"Mitchell, Mcintyre and Bowers Bistro",Italian,South Jonathan,Colorado,18092 Dunn Valleys Apt. 044,(255) 711-2063,mitchellmcintyreandbowersbistro@gmail.com,Yes,60,8:00 AM - 4:00 PM,No,No,"Credit Card, Google Pay",No,Yes,No,Live,85,No
9000000411,Fernandez Ltd Diner,French,East Martin,Rhode Island,81736 Cooper Island,(296) 432-5100,fernandezltddiner@gmail.com,No,60,10:00 AM - 10:00 PM,No,Yes,"Google Pay, Cash",No,No,Yes,Instrumental,83,No
9000000412,"White, Shah and Smith Diner",Indian,East Annebury,Texas,856 Wells Park,(624) 817-3746,whiteshahandsmithdiner@gmail.com,No,20,1:00 PM - 10:00 PM,No,No,Credit Card Only,No,No,No,Instrumental,99,No
9000000413,Fernandez PLC Bistro,Greek,East Brad,California,15717 Stewart Way,(677) 713-4422,fernandezplcbistro@gmail.com,Yes,100,11:00 AM - 11:00 PM,Yes,Yes,Cash Only,No,Yes,No,Live,85,Yes
9000000414,"Harrell, Campos and Taylor Grill",Vegan,Greenhaven,Georgia,2644 Cathy Drive Suite 010,(931) 412-1738,harrellcamposandtaylorgrill@gmail.com,No,20,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Google Pay",Yes,No,No,Live,84,No
9000000415,Mooney Group Grill,Mexican,East Saramouth,Kentucky,80542 Jeremy Pass,(524) 724-2747,mooneygroupgrill@gmail.com,Yes,60,10:00 AM - 10:00 PM,Yes,Yes,Credit Card Only,No,No,Yes,None,86,Yes
9000000416,Fernandez PLC Cafe,Chinese,South Kaitlyn,Washington,26081 Rangel Mountains Suite 027,(694) 472-5808,fernandezplccafe@gmail.com,Yes,60,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Live,99,Yes
9000000417,Garcia-Dawson Kitchen,Indian,Griffinview,Colorado,08359 Brian Loaf Suite 887,(944) 242-1296,garcia-dawsonkitchen@gmail.com,No,80,7:00 AM - 3:00 PM,No,Yes,Credit Card Only,No,No,No,Instrumental,99,No
9000000418,Chen-Brown Grill,Chinese,South Nicoleside,Connecticut,5217 Zamora Isle,(934) 443-7225,chen-browngrill@gmail.com,No,60,11:00 AM - 11:00 PM,No,Yes,Credit Card Only,Yes,Yes,No,Pop,81,Yes
9000000419,"Thompson, Moody and Esparza Cafe",Japanese,Hannahfurt,Alabama,351 Jones Hollow,(453) 996-2193,thompsonmoodyandesparzacafe@gmail.com,Yes,100,9:00 AM - 5:00 PM,No,No,"Credit Card, Google Pay",Yes,Yes,No,Jazz,92,No
9000000420,"Mays, Lindsey and Porter Bar",Chinese,New Sara,Virginia,68121 Conway Cliffs,(919) 769-4840,mayslindseyandporterbar@gmail.com,No,40,8:00 AM - 4:00 PM,No,No,"Google Pay, Cash",Yes,No,No,Pop,95,No
9000000421,Phillips-Thomas Diner,Thai,Christinachester,Illinois,10717 Lee Prairie Apt. 711,(507) 311-8626,phillips-thomasdiner@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,Yes,"Credit Card, Google Pay",Yes,No,Yes,Jazz,94,No
9000000422,"Wilcox, Gray and Rivera Bar",French,East Jaime,Ohio,016 Shannon Flat Suite 231,(229) 537-3600,wilcoxgrayandriverabar@gmail.com,Yes,100,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Google Pay",No,Yes,Yes,Pop,90,No
9000000423,James-Clark Cafe,Chinese,East Tracy,New Hampshire,96837 Amy Drive,(583) 798-7144,james-clarkcafe@gmail.com,Yes,60,8:00 AM - 4:00 PM,No,No,Credit Card Only,Yes,Yes,Yes,Pop,80,No
9000000424,Owens-Lin Kitchen,Chinese,West Christopher,Mississippi,2666 Steven Flat,(761) 472-9022,owens-linkitchen@gmail.com,No,60,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",No,No,Yes,Pop,80,No
9000000425,Lawson-Gordon Diner,Japanese,East Thomasview,Arizona,628 Peters Pike Apt. 518,(922) 617-3281,lawson-gordondiner@gmail.com,No,40,10:00 AM - 10:00 PM,No,No,Credit Card Only,Yes,No,No,Live,89,Yes
9000000426,"Patrick, Ellis and Mcdaniel Cafe",Italian,Costaside,Tennessee,7311 Rose Ports,(336) 445-9428,patrickellisandmcdanielcafe@gmail.com,Yes,100,9:00 AM - 5:00 PM,Yes,No,"Cash, Credit Card",Yes,Yes,Yes,Jazz,95,Yes
9000000427,Pearson Ltd Bistro,Japanese,East Diana,Hawaii,53613 Stanley Pine Apt. 976,(725) 802-7411,pearsonltdbistro@gmail.com,Yes,40,1:00 PM - 10:00 PM,No,No,"Cash, Credit Card",No,No,No,Instrumental,85,Yes
9000000428,Beck-Benton Bar,Greek,Castilloville,California,008 Arthur Passage,(867) 839-2885,beck-bentonbar@gmail.com,No,60,11:00 AM - 11:00 PM,No,No,"Credit Card, Google Pay",No,No,No,Jazz,99,Yes
9000000429,Campbell-Shaffer Cafe,Japanese,Kathrynstad,Virginia,59900 Tyler Parkway,(917) 403-7495,campbell-shaffercafe@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,No,Credit Card Only,No,Yes,Yes,Pop,98,No
9000000430,Farley-Thomas Cafe,Chinese,West Tracyville,Arkansas,28734 Dennis Alley Apt. 490,(998) 707-8873,farley-thomascafe@gmail.com,No,60,1:00 PM - 10:00 PM,Yes,No,Cash Only,No,Yes,Yes,Live,98,No
9000000431,"Hansen, Decker and Carter Bar",Japanese,Port Elizabethfurt,Massachusetts,1880 David Mountains Suite 500,(962) 698-5299,hansendeckerandcarterbar@gmail.com,Yes,60,11:00 AM - 11:00 PM,No,No,Cash Only,No,Yes,No,Instrumental,83,Yes
9000000432,"Nelson, Simmons and Gray Bar",Japanese,North Jonathan,North Carolina,42771 Mark Circle,(303) 710-5973,nelsonsimmonsandgraybar@gmail.com,Yes,20,11:00 AM - 11:00 PM,Yes,No,"Credit Card, Apple Pay",No,Yes,No,Pop,98,Yes
9000000433,Price-Evans Grill,Italian,South Warrenfort,Kentucky,9951 Victoria Summit,(944) 856-6174,price-evansgrill@gmail.com,No,80,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",Yes,No,No,Instrumental,87,Yes
9000000434,"Mayer, Burns and Hawkins Diner",Thai,Brittanyfort,New Jersey,38456 Lane Shore,(570) 243-2623,mayerburnsandhawkinsdiner@gmail.com,Yes,80,8:00 AM - 4:00 PM,Yes,No,"Google Pay, Cash",Yes,Yes,No,Live,95,Yes
9000000435,Rodriguez LLC Cafe,Japanese,Tylerbury,Maryland,7947 Kimberly Passage,(771) 705-6331,rodriguezllccafe@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,Yes,"Credit Card, Google Pay",Yes,No,No,Jazz,95,Yes
9000000436,Martin Group Grill,Greek,Port Kevinview,Colorado,2754 Smith Mountain,(402) 793-7783,martingroupgrill@gmail.com,No,20,10:00 AM - 10:00 PM,No,Yes,"Credit Card, Apple Pay",No,Yes,No,Jazz,98,Yes
9000000437,Lindsey-Finley Bar,Vegan,Davidville,North Dakota,96680 Steven Passage,(356) 603-7289,lindsey-finleybar@gmail.com,Yes,20,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,None,84,No
9000000438,Walker-Collins Bar,Japanese,Sotobury,Kentucky,9679 Dana Mountain,(748) 406-5977,walker-collinsbar@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,Yes,Credit Card Only,Yes,No,Yes,None,82,Yes
9000000439,Ortiz-Cummings Bar,American,Bakermouth,West Virginia,34043 Michael Creek,(251) 494-1898,ortiz-cummingsbar@gmail.com,Yes,100,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card",Yes,No,Yes,None,90,No
9000000440,"Goodman, Jones and Black Cafe",Vegan,West Nicole,Vermont,6179 Smith Fall,(321) 309-9903,goodmanjonesandblackcafe@gmail.com,No,80,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Pop,81,Yes
9000000441,Zavala LLC Diner,Japanese,Lake Javierland,Missouri,98817 Schroeder Lights,(991) 699-7752,zavalallcdiner@gmail.com,No,40,7:00 AM - 3:00 PM,Yes,No,Cash Only,Yes,No,No,Live,90,No
9000000442,Hernandez PLC Bar,Chinese,East Michaelshire,Indiana,0555 Wong Rapids,(418) 379-1460,hernandezplcbar@gmail.com,No,20,1:00 PM - 10:00 PM,Yes,Yes,"Google Pay, Cash",Yes,No,No,Jazz,86,Yes
9000000443,"Schmidt, Watson and Andrade Kitchen",Japanese,New Christopher,Colorado,976 Perez Meadow,(730) 543-2686,schmidtwatsonandandradekitchen@gmail.com,No,80,8:00 AM - 4:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,No,No,Live,93,No
9000000444,Beck Ltd Grill,Indian,Anthonyberg,Kansas,375 Jensen Lodge,(998) 605-3820,beckltdgrill@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,Yes,Credit Card Only,No,Yes,Yes,None,81,Yes
9000000445,Jenkins Ltd Kitchen,Greek,South Christopherbury,Delaware,62906 Jones Alley Apt. 473,(700) 394-9018,jenkinsltdkitchen@gmail.com,No,100,7:00 AM - 3:00 PM,No,Yes,Credit Card Only,No,Yes,Yes,Live,100,No
9000000446,Peters PLC Diner,Thai,Mayoshire,Rhode Island,5393 Davis Greens,(987) 367-1899,petersplcdiner@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,No,No,Instrumental,94,No
9000000447,Black-Anderson Kitchen,French,New Terrishire,Arkansas,2574 Courtney Stream,(774) 414-3260,black-andersonkitchen@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card",Yes,Yes,Yes,None,93,Yes
